feature_0,feature_1,target
-0.3737391600111075,-6.077332952152647,0
-0.974982739430641,1.1717802907318788,0
0.6330582348070375,0.3504231608572867,0
-1.9305505264625908,-3.040212782931349,0
4.250678766013677,-2.370790702367094,1
3.7481090420500323,-1.1656789787093838,1
-2.234511821358011,-1.9243749351389714,0
-0.8165403366324064,1.1721797937233862,1
-1.1295201072528895,-2.4700955732570344,0
-0.009905051619040347,2.747510879085286,1
3.940238250573544,2.3300245263842028,1
1.0984046854360972,0.74444711811842,0
-0.18835491326141665,0.5465870661152257,0
4.575398484208024,1.9854865289034795,0
1.2083239885996362,-3.0258436231373294,1
-0.7363317057834522,3.28629163371106,0
1.7132305453743026,0.5998213252879103,0
-2.9746939482738877,2.1191045030704307,1
2.6688018747791356,0.46376360803133776,1
-1.1805873713419777,0.3603746028622504,1
-0.2807254045203921,0.7282562044629373,0
-1.1339764159540962,1.7825590589300293,0
1.0939476647752229,0.22014914942956346,0
-0.14705980117048667,0.2846901913286473,0
-0.40446295193997084,2.4185665550135846,1
0.011695273153263155,1.2228189187423262,0
-2.795676680535136,-0.09678930861649047,0
-0.548833429142867,-5.66564845323093,1
-0.8936996175071087,0.041242155756589,0
-1.6456836973039084,-0.8111326119701625,0
0.014572094167824182,-0.8060682487874888,1
1.3777549391570192,-0.8110785282527802,1
-0.12917081541678702,-2.802105888399404,1
1.038832816734136,-2.247350814129074,1
-3.93159525766186,0.11257363217169469,0
3.244114544306261,2.403576066022743,0
-1.8206082057095294,2.1453306112744515,0
0.14503506919173387,-0.010899861408084086,0
2.4333803225376456,0.5537420446329236,1
-0.9270401707910175,-2.59030743411327,0
1.6804819305903806,-3.8842329319816042,1
3.069887454957799,-0.32850830792705477,1
-1.7861221685145772,-1.5226371510649526,0
-2.38969151602275,0.38304198887704727,1
5.996765177839061,-2.12129538699158,1
1.414942059943419,-1.8299860270783634,1
-3.401380269740849,1.9721716938136504,0
0.015101149123409024,-1.2819946709412264,0
0.5704693111722163,-1.1527455121282355,0
4.781610624579839,-0.8966233421264198,1
1.3462774652419895,-3.655913341665281,0
1.708095225373749,1.611628717263941,0
-1.285434478707039,-1.0672551323338233,0
-2.940851925569654,0.4040331959327909,0
-5.215972908018029,-1.708238134676199,0
0.664572915549426,-0.35147955059619607,0
-1.4308072016592983,4.6030137379086185,0
0.2894575244166094,-1.8653783892635412,0
3.477366256732421,-0.3462185589643829,1
2.0529614245956473,2.094469296498583,0
-0.7212151439033097,-2.9986364975284823,1
-3.0587945931620664,-0.663010110365954,0
-2.0732440256249007,-3.9457960252752726,0
0.4068749810388139,4.228769657278103,0
5.175826672475755,-3.0174485847798644,1
-3.058162701188243,-1.5456259857229964,1
-1.542907190075009,-3.975533176907249,0
0.02791898080483626,-2.544132297740565,0
5.002144582884008,-3.544928173360154,1
1.720023238532492,-2.8793923259381646,1
-3.9014158925633917,-0.29346078271014825,0
5.005878718471298,1.7258901526858839,1
-3.8390080059184406,-0.4160735268206066,0
3.364909675991352,-0.32487828728543555,1
-3.1024815946410307,-1.3357454932680275,0
2.6363728680912595,4.200777403472401,1
-1.5105018302286237,1.5092260326749498,0
0.8211821499431495,-4.062969580945732,0
-4.351245109677288,-1.282715452750208,0
-1.8121727603289486,-0.7120618623688519,0
-2.1458250218998347,2.1203212032413497,0
-0.5536411914035946,0.38279109846418685,0
-0.15068830235924677,5.0381987427876425,0
-2.181648089062254,-1.6287403950281474,0
0.14122577053344412,0.2959466586055244,1
2.0314841228292795,0.30924951026661235,0
-4.109915358835491,3.301033336697858,0
-0.8318025270577558,-1.035414224262084,0
0.8082962796013328,-0.7126330150778413,1
0.0400498841010296,-0.05665655768819725,1
0.9681033329431776,-3.7968102804066506,0
0.7667608215054311,3.492138247419654,1
-3.818098475926722,-3.1695279893807964,0
1.7985301134857201,1.8903704174140323,0
-1.2355341465463072,-3.3635660596440538,0
2.3776697909841373,-3.367049318841346,1
1.0948458696631258,-1.296146434663805,0
1.6486471927850714,1.8103167920315124,1
4.222841968935826,0.22050061220674602,1
2.227583498912468,-1.7229248963832986,1
0.34400495176931994,0.6813880848968112,0
-5.496470620368157,-1.8623464505042144,1
0.07026323970673207,-1.5925194374485048,0
2.0523930899955096,2.276962048417229,0
2.1720889205887888,-0.8131535966799393,1
0.6443938848599489,-3.338241487725944,1
2.631678156198674,-1.086129443621486,1
-0.1621287062087316,-1.5554483774610777,0
-1.1142562652848143,-1.0349168054989797,0
2.159108363069367,1.0391746856644772,0
0.09376953731519554,-4.4073723536280065,0
2.136750391436366,-0.9586380729402391,1
-4.563360802765988,1.1584924084802926,0
1.8762140125621403,0.7382189268821325,1
0.8196517270958525,1.7141787688192602,0
-0.28931562919029663,4.214514661901664,0
-0.7204177531003257,-2.797890975687536,0
-0.2315999553751643,0.7104465407192583,0
-0.482832586930843,-4.743904635816114,1
1.8114494468981883,2.430628883190982,0
-2.470918076957979,-1.0796515978729635,1
-0.3424793395042687,-1.2629674033008862,0
0.567474597846142,-2.401298329657908,0
3.5532029230198536,1.4978220446650656,1
0.12059127654863395,-4.273829464119931,1
5.183406489750258,-0.9564828625218993,1
3.5645929074669347,-0.7526615499393572,1
-4.519780520468265,0.7874530177418784,0
1.5214170608520872,0.16996324540911534,0
-2.9593258961152156,0.11081005789844355,1
1.299905188782171,0.6467688241479708,0
-2.78794772710876,-3.809810253735865,0
-1.899269579704492,-0.7506291039662722,1
-3.1875845831182477,0.06699571052596912,0
-2.364813804961892,-3.0490888903580005,1
0.6924242653331608,1.2055990168922077,0
0.7387274814060345,4.529928055620888,0
1.0170103464220186,-2.862680977074585,1
-2.39262834519611,-4.508834019779739,0
-3.8570751349167343,2.3905575418663996,0
-0.36428749352099654,3.9482792234418254,1
3.5144725765929645,1.447998209780839,1
-3.1991461095477467,-1.1690479122114206,1
-0.8679354727644659,-1.9120682796977293,0
3.865691961572147,0.9251218920644309,1
1.8849868389766864,4.345258052604425,1
-4.167481722232981,-2.01342351412518,0
1.214492314472581,-2.990380471873796,1
-2.5753452679722577,-1.0635954411856048,1
-3.9211316347345453,-5.916804103361897,0
-1.1932056930483956,1.146219865118263,0
2.5714264945028704,0.591590599005989,1
2.8447111843492463,3.452824927722279,0
2.972790302407282,-0.4522931085616227,1
0.54355978746973,2.999618595527596,1
0.26193618933052065,0.6725714115655791,0
-0.5330324994495873,-0.4980485527716206,0
2.8861911686926005,-0.18817319595559365,1
-2.1612754213130607,2.279549917232089,1
1.758248638850131,-0.7901577553930759,1
2.998534060733836,-0.026794590837235475,0
2.7808344582876483,-1.0752929923336803,1
1.7423123578079207,3.780322734407538,0
0.5591338260954809,-1.2038823862301984,0
-1.7231712419001464,2.3661058855879635,0
4.031741931887688,0.43089983653154196,0
0.06415901242369777,1.044809431908352,0
0.26086124124632004,-2.8340617460114217,1
-3.197302606565544,1.9494240699661058,0
0.7608579186288699,2.883570698035589,1
2.2830777868664063,-0.5542922138637312,1
0.23742742084201401,5.664868446484512,0
0.28273366771713604,3.42755008510125,0
0.1602014749125716,1.126442955615936,1
-1.385390341365493,-1.649220622849801,0
-3.4743183678630936,5.150624566987988,0
-0.28693998254920117,-1.8976065441664325,0
1.7790294121151309,-0.9526384094594504,1
-4.522210406488261,2.1701136498013334,0
4.602292543834059,2.4325420416772996,1
-0.04548943441387614,-0.8669979147342853,0
4.853437859246993,-2.2971849408479734,1
3.2578805104778743,-3.086094786345421,0
-1.45960262909965,0.09481074957509253,1
2.9824169641670446,1.7253240517731496,1
-3.4862468392941404,-1.0848032598431887,1
-1.050583212372959,0.7540127825697175,1
4.162221254524289,-2.8608518787967046,1
-0.9301542241784153,0.7821568719399509,1
-0.7968885411851099,-1.7796131867432965,1
1.3189813875610745,-1.5762481176559717,0
-2.5486541793436523,-2.572193329953543,0
-3.417221584017746,-0.6027201004422775,1
-3.655558382454015,-0.8861088111119559,1
2.5266346498165033,5.119320132944226,0
-3.924329118061529,2.1910968754758584,0
-3.7025421647395493,2.9840671963161043,0
-0.37351995413936845,0.7069157212849726,0
-0.2932278148592124,3.7078020381291594,1
3.4599415146939947,5.348649577746274,0
5.177029567751502,-0.23924196625216956,1
-3.372934446052429,-2.177167075467694,1
-2.1249192229894147,-1.4231656023864594,0
0.25552041955426286,-3.6435768966300337,1
5.104801016133244,-2.409871696713763,1
-0.40561336848753743,-3.1885454714066803,0
-3.386402059721401,-0.5871557657150727,0
-2.1250605919794054,1.4897194729914507,1
2.352665477071391,3.2753867133216326,0
-1.270904256796048,-3.650852427012837,0
-3.9136919042425533,-0.4449777694373108,1
-0.7199237712203809,-3.088187003120808,0
-1.1459283189407559,1.8559088899330776,0
0.932936877468872,4.3540180094944265,0
2.381278197141912,0.9187091020750207,0
-1.3160801926063437,-0.25695547559448134,1
1.4377783936689266,2.7184239345729315,1
-0.9062671342830625,5.31539383819247,1
-0.11521825995337305,1.4326549097362096,1
0.772961804180768,1.2500368896534124,0
2.9807641609330644,1.9454880245118336,0
4.507144045283394,3.742085030249551,1
2.4591582054607333,-2.604148909089716,1
0.394704378871947,-0.609401306588546,0
3.6516382087013435,3.073948120073877,1
1.9689709102707584,5.751484412457273,0
-4.599539527676239,0.8175818153889234,0
2.0533238821039004,-1.8868449186412797,1
1.939185978819303,-2.8267876023328324,1
-5.462856472575696,-0.6819640912306485,1
3.95412750801205,-0.4329980489278942,1
1.972266675985529,1.0784104993654273,0
2.3841682841597196,3.4649183391629728,0
0.7091415595322357,-0.7313418958027734,0
-2.6837300610479566,1.028471399470182,1
0.1937802676978563,-2.0561348367556125,0
-0.7857368842289169,1.2838967602392906,1
-1.3606518418832545,-3.6098238515136067,0
1.6826430571110667,-1.6311419055239842,1
0.519746740675313,0.2838135418744384,0
4.15754360686269,-0.7383669811357687,1
-2.5714555878335026,0.17840707844873335,0
4.63078265027486,-1.179750182473781,1
0.04423073872095057,-0.05639373131040696,1
1.8682907560907376,-3.805110246531716,0
-0.43444343856001016,-5.456779518680456,1
-0.865665841808695,-4.369403421856592,1
2.782524155061952,-0.555296663760785,1
1.1877870529181151,2.754696932358736,0
2.460291762851753,-0.8690062915402557,1
2.2418806350943616,-3.6049324989519667,1
-2.8472823437594474,0.7882640364167974,0
-2.693684394862439,1.3105721395853958,0
1.4176901466260383,0.2406419273719524,0
0.8558811041593457,0.18695246950752348,0
1.105645062671429,-1.8957009219655592,1
3.0821227951948504,0.7584769987188787,1
2.7866499490322703,-3.8872555495512398,0
-5.086635038240152,-2.9571480274793025,0
0.07669230835138865,3.407309109562082,0
-1.8134452402910082,2.7496455829377346,0
-0.12209032386198777,4.309208853332244,1
-1.2279892930992544,0.4135580526370655,1
-2.1774324194441657,-4.54052317851948,0
0.7401866953243217,3.231780690461586,0
0.46753190814902745,0.1902927249844623,0
-0.2293935370087569,-0.5488269569626887,0
-1.0829729527693217,-0.22659302100586737,0
2.222974948046149,1.3829016592136991,0
0.14609328229574517,2.242558404101027,1
1.1309805972334743,-0.4051398841394165,0
-1.1162656512001987,-5.743064467895094,1
-3.967998458942106,2.2407187992627793,1
-1.5513111642071697,-0.18840011276588572,0
-1.857423456906381,3.6310534058304516,0
0.06144485246817072,0.45304212929120613,0
2.5418556893973583,0.4559284915281583,0
1.0971177128200373,-2.080949754110478,1
3.7320357072932024,2.6883270712569027,1
1.4450403818790214,-0.5440847137583488,0
-0.6024836680033004,4.228740969011039,0
2.3572214745211055,3.871625504315775,0
-0.03225655787260483,-3.1021468277632613,1
0.33897981318174947,-3.5980885383821586,0
0.59435656259869,0.7733572174866163,0
-1.291820204062812,1.3480381304649878,0
3.4430162164981635,3.6336165582841913,1
1.1142033747467661,-1.0338023153742113,0
-8.337668863951095,-6.769030707033439,1
0.3771330310818002,2.561459696491641,1
3.7678689460114967,4.563428644772783,0
-1.5527269499902527,-4.016805655690546,0
-0.8476488530515518,-3.66828990054386,0
-0.11108693969907385,0.5673633948618567,1
-1.2605157898782426,2.353029628672541,1
3.70827200589166,-3.101493177301906,1
0.10697084637261317,0.8022692516337424,0
2.049554431003264,-1.5659382361678176,1
-2.292345274285061,2.962124905087938,0
1.049143961476174,1.953156543501179,0
5.466490148157591,2.683355385483207,0
3.9916522759438307,-2.7144841068919208,1
-2.0248643144307463,3.1239734644670576,0
2.6191669970611366,4.487103881272383,1
-2.684323543432101,-1.14490729026391,1
-2.7139034401387896,-3.9991667812391087,0
3.8183065766382667,0.07676378058557459,1
-0.07208578686861143,-0.6115337186224141,1
-5.754860467874804,6.214000272966946,0
0.3624028029875923,-2.310327524587732,1
0.4045504084134654,-0.22649547051453844,0
-1.57434693769199,1.324911462608747,1
-1.7779212966984537,-0.07039018600058015,1
-2.2396224094797077,-3.3372559628373604,0
-0.42718986670667913,0.6710371470848182,0
-0.393749530265366,1.4558055848522007,1
3.0555344019396524,2.2813630156494584,0
-3.9996171258573625,-3.4970208462229486,0
-0.5121062887869278,1.5715778914992031,0
0.037533199480268384,-2.149261396902115,0
-2.403271133572453,-0.9374693422502338,1
0.9848920683840002,0.954427806355052,0
-0.9396946782587527,-1.0694963734782057,0
-1.821186161184122,1.9523206841286895,1
-1.1711443832054265,0.7872145566217891,1
5.468412498878421,1.7052795440628719,1
3.468008986149096,2.884389329897,0
-2.4799127291413683,0.8732282808382741,0
6.593151535016624,-1.1371922061505473,1
-1.906510553118685,0.5620967946296296,0
-1.952902561850863,0.11188036277418628,1
-2.0334531204979536,0.4401368117680838,0
-0.7974097784887917,-1.2909539988473302,1
-1.9761226324868355,-0.5708677117212347,1
-1.5675085231206378,0.4770486366530051,0
1.1506434365612306,1.4930037409220214,0
-0.9966092106526319,0.25746501082805795,0
0.565734917748303,-4.632445752657697,1
0.2911391917771497,-1.073808232440218,1
-2.7070669983783606,0.9003751174291601,0
0.26005484927906297,3.714852401565949,0
2.634852755303781,0.00973333555898924,0
3.0208602866409224,2.0268567738166596,1
-1.9078383334982254,0.12205785980311357,0
-2.857975247236218,-1.397492515832,1
0.5358538043504577,-1.2442641586478829,0
-3.0175784527874128,-1.4240807617358566,1
-0.3160431159043211,1.8995129259343715,0
-1.0835228882804093,-2.2499154142973268,0
-1.1751776203641118,1.923866471810929,1
1.0242095016462778,0.4352955170609747,0
-0.045500013835372485,-1.1404122147778897,0
-0.3840683842519765,0.05500352394792912,0
0.2576164203601533,-7.643109194215941,0
0.03812047332295751,6.297820336965376,0
3.738975921417887,-2.865671598300982,1
-1.6740095191131388,-2.087914888198649,0
4.040574515164977,-4.894791027885617,1
-0.1704533786899061,3.3812832034504043,0
0.4009125921274116,-1.6325363428895687,0
-0.7182171429371964,-1.4121086998294274,0
-1.2686778876367697,-3.541337268742754,0
-5.623859922824847,-3.7293761208692984,1
1.095672764995995,-3.6575647873821993,1
-2.8430052996544926,-1.3967130014459017,0
0.757379752332784,2.0177453680638173,0
1.5621278753174073,-5.811281933048837,1
3.697640009544803,0.6203281705693182,1
-0.18242157978288195,3.168769475467998,0
-3.2318560287388465,-0.9995453342490573,0
1.7230588797992286,2.06756618101761,1
2.1337190190430166,4.878362137418954,0
-0.7494957320094991,-3.092963638369281,0
-0.49293396268960393,7.549048190988643,0
-3.00712048693271,-1.1178428162487677,0
-2.174562899715082,-3.047937021423035,0
3.959964636162277,-1.62119818293428,1
-2.9306122708181896,1.2144479240735364,0
3.639626269766032,0.8333151533189957,1
-1.3316466987755557,-0.7693045567100618,1
1.3842926656586028,2.724969117095954,1
5.373451066970764,-0.3878308868179128,1
0.6490401032553911,-2.006001065757366,0
-0.010097830072515782,-0.27625421359960817,0
-2.8537996467959377,0.5911098487019593,0
-2.3138223119646177,-0.6819930734175051,0
-1.0424015139848783,-7.516375079298921,1
2.7506052259718867,-2.3903465463466183,1
3.5978017439161674,3.6437644423088917,0
-1.343812580678507,4.237809580607406,0
2.947276675642423,-1.7536201279824906,0
1.8128531251753466,3.298703953648193,0
-1.7766522737324242,4.703111614814628,0
0.8876000266788108,-1.7614044230417016,1
-2.666775649307217,-1.278184388808444,1
-0.13887351186436625,-1.1991577745373285,1
0.7244033716999108,0.7142069810931295,0
-0.16912639389645237,2.1010017394953544,0
-0.7674899335231882,-2.0076210949715176,0
0.47544080964820756,7.0807476597289964,0
1.0928238703351867,1.368051845697674,0
-6.165291504416035,-1.0975521157673638,0
0.2510769106366804,-0.043696905477340627,0
2.3353258952705414,-0.7512886788333082,1
-0.1039265046558313,4.598107975409723,0
-1.8888075152481951,-3.187476000584095,0
3.2099776637571016,-1.8085489100910799,1
0.6156650079454069,-5.020080024305037,1
-0.711400683250447,-1.4249709166840443,1
-1.9439680360662537,1.0852007603672325,0
-0.3654857349050188,-1.5076090533845667,0
-1.4384800986730253,0.5159150630430148,1
-1.1238465580022898,1.991675577914476,0
-1.2600211014692264,-1.0885902416273052,0
0.53465526744212,-0.04128564085342463,0
-0.11203373241557688,4.73679614379966,0
3.3220533637359466,-0.3796541647571443,1
1.6623435668295907,-5.079020479039208,1
0.018566587346711298,2.7578551009167223,0
0.8961084611043324,-0.04279566966395833,0
-0.6910588047983962,1.6395133050159192,1
1.9295692051935662,0.4029747126923833,1
1.007871770619491,-2.55755960324135,1
4.014629943829941,-1.4534990402650585,1
0.3907722300073445,2.675890558294533,0
-0.8465875486286258,2.7721654702262817,0
1.6410607343725105,-0.7842476770692663,1
1.401870209167272,2.325591796679825,1
4.478669174852599,-5.632579453139762,1
2.194310447880058,-2.597620168591322,1
0.6472234215631125,-1.1254096720868538,0
-0.08580675035810317,-0.49745050791656653,0
3.7872306558395294,-1.5555579192990288,1
-3.376871664952312,4.041361335804404,0
-5.363083673525146,-2.2978237748180983,1
-4.09579021510368,2.816185665345692,0
-1.2935348072331465,-2.2749096315633537,0
-0.16037332459010079,1.2128561197436432,0
1.4378886629658416,3.3153102672622516,1
0.7860818306839111,0.7776242771172228,0
3.004723466671571,-0.9486386583474469,1
0.40086876017778295,3.104608690907997,1
-1.968679676827116,-0.5835052733490463,1
1.2746395127220345,0.5494569761619947,0
-5.520753657769641,0.141451879060575,1
-4.536222889180481,-6.801700181400173,0
-3.7910839968007104,0.27392565060541446,0
-5.122084581928499,-3.94412692696106,1
-0.8655494542974284,1.5139770866954372,0
2.2451691979841417,-0.8669375882919024,0
1.9165906198819074,-5.62072699741408,1
-2.4401738594160682,-1.8533007752593518,0
1.4998836643619404,3.2118840128203696,1
-0.34864959674943935,-2.9520646620509847,0
-1.3865886176260838,-1.1994165288016418,1
-4.3688251935958045,-0.8083287449390424,0
-3.469389774263707,-3.642876913861548,1
-0.47440125236618513,-2.7346172099795996,0
0.7065861157136686,-1.9118736447621307,1
2.992345427925639,1.0584663034646418,1
1.4932243546351378,-1.3905232391688216,0
-1.0855096346746398,-1.1066759957950614,0
-0.6009425302558464,3.4981609931907682,1
-3.7103110468704816,1.4241250329193722,0
-3.7952819803435203,-1.780632217260746,1
-3.919548608631934,-1.1609683451166086,0
2.509292358920569,1.2610160460385622,0
1.2910007631944427,1.5857913947178102,0
1.0877689742009091,-4.095400685973255,0
0.20584341757709612,1.042730825424801,1
0.532303309656627,-1.25756755108263,0
-0.055264118054670214,1.9905961822587817,1
1.1164010682405068,-2.0630730558927652,0
0.6017753712194489,-0.6690525804534831,0
1.3769193457669302,0.5431425649047906,0
2.1463848717869807,1.8172222640878246,0
-1.7891863691614858,5.1478581384941835,0
1.6884458194868557,-1.0856169740521366,1
-1.4148206065930433,0.9094982985158749,0
0.38842931856401,0.3476202962547076,0
-1.8880104384222582,0.7224070136612486,0
1.2797117030390797,-3.0718845037275235,1
1.7697873946685403,2.7680320468838375,0
5.1853572841879,2.004078522301796,1
-3.082448964848404,-0.21650709690387465,0
3.0433641611440656,-0.6491911129241162,1
2.3143400700318044,-2.4567924835300663,0
-1.5312933467869776,-0.3664475698560611,0
-0.10946708713745379,-1.5013933177830052,0
2.5215026844393678,-1.7936986991754942,1
3.875886037606617,2.4749307670549827,0
-1.1205986471184113,0.03550034368901215,1
2.1702065761427884,1.5360584286693169,1
0.41318193379454243,0.7214812840147121,0
-6.373624421383765,-2.0424762844611077,0
-4.178193361322721,1.1452647253986528,0
-2.9784911975504347,0.037862114035569286,0
3.83239467470942,1.6259728278549095,0
-0.3565361593181965,-1.3081606376028085,0
0.7781541657137915,3.6808627534666454,1
-0.07997781216186309,-0.9244979959390067,0
-0.7086857800743962,-5.131002490521154,1
-1.0738182030883985,-2.819698146175578,0
-1.718195758121329,-4.980333105321673,0
-3.3473231254187223,1.476721365994814,0
-0.7573724318932394,1.8448045322681361,0
-1.3112219077154916,-4.429182433806894,0
0.4532383721839183,4.139318570436875,0
-2.1042422833738192,1.4714473847327503,0
-0.8721276172021424,-0.4845952229371129,1
3.6256638637215994,-0.07361565827683857,1
1.7298650791758847,2.619152445776895,0
2.6683584452972235,5.412846915796931,1
2.3453548338576486,0.5904654747122133,1
1.4287126774049044,-0.3779199040149234,1
1.563504644260021,0.9541691406555866,1
0.3599699687427459,-1.5349743723813076,0
1.9492366342361198,3.528813370614614,0
1.9831714260595854,-2.91833258486909,0
-2.672056894045488,2.274140233628592,1
0.3555600304727258,2.6660719427341757,0
-1.1718008584179949,1.9846090113347137,0
1.2505046459642422,3.785710890934615,1
-1.7059487322359776,-2.4260803483352293,0
0.990765285821116,-2.8476919143987263,1
1.3412310822990359,5.226580391437593,1
-4.084152251619788,-2.4104040093873285,1
-0.6621637512372263,-0.2914365804920306,0
1.9508673997088546,1.6301595884531483,0
0.5349478367172535,-0.753431558294414,0
2.5892731887989413,1.2996690956214154,1
2.613877968450063,-2.306025594951385,1
1.652737303641241,-2.532720247907802,0
6.332132598506729,1.7077973466235683,1
-1.7026851427389413,1.1623435073941353,1
-6.225998362660721,-3.229458729168986,0
1.7970912447722176,1.6134624795703225,1
-1.6451539127102752,3.029985702377327,0
-1.734481881259064,2.1742268982804926,0
-1.1684210021483958,-0.200324950828635,1
-2.5862992217691074,-0.04354837389725982,1
-0.7212393448581205,1.7939034463936463,1
-1.804204027941694,1.7377187546154793,0
-2.7337501928705144,2.8374624384152525,0
2.180123580212169,-2.4324161662544403,1
4.570812545006452,2.7034717413840132,0
1.8874521959824642,-2.6584442115877858,1
-1.388501948748473,-0.08256872690156791,0
1.1417296621752984,-1.244074572879457,0
-0.4354497018682249,-1.1814970766192914,0
